Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
14.07.2021;09:17:59;MM Hôpital;005;39;Bio Ice Tea félicité;1;0.00;1.80
14.07.2021;09:17:59;MM Hôpital;005;39;Rexona Deo Creme Maxim;1;0.00;5.20
14.07.2021;09:17:59;MM Hôpital;005;39;Bio Ice Tea herbes ss;1;0.00;1.20
14.07.2021;09:17:59;MM Hôpital;005;39;TS farine fleur;1;0.00;1.10
14.07.2021;09:17:59;MM Hôpital;005;39;Baguette blanche;2;0.00;3.20
14.07.2021;09:17:59;MM Hôpital;005;39;Bio Basilic;1;0.00;1.90
14.07.2021;09:17:59;MM Hôpital;005;39;Bougies d'anniversaire;1;0.00;2.95
14.07.2021;09:17:59;MM Hôpital;005;39;Persil plat;1;0.00;1.40
14.07.2021;09:17:59;MM Hôpital;005;39;Persil frisé;1;0.00;1.40
14.07.2021;09:17:59;MM Hôpital;005;39;Guacamole mix;1;0.00;1.40
14.07.2021;09:17:59;MM Hôpital;005;39;Alnatura câpres 90g;1;0.00;3.60
14.07.2021;09:17:59;MM Hôpital;005;39;Crème de la Gruyère;1;0.00;4.35
14.07.2021;09:17:59;MM Hôpital;005;39;Kid de fête;1;0.00;4.95
14.07.2021;09:17:59;MM Hôpital;005;39;Saucisse séchée;1;0.00;7.90
14.07.2021;09:17:59;MM Hôpital;005;39;Avocat;1;0.00;1.75
14.07.2021;09:17:59;MM Hôpital;005;39;Havelaar Limes;1;0.00;0.55
14.07.2021;09:17:59;MM Hôpital;005;39;Levure fraîche;1;0.00;0.25
14.07.2021;09:17:59;MM Hôpital;005;39;Cumulus 20 -fois;1;0;0
12.07.2021;08:26:56;MM Hôpital;253;11;Red Bull red edition;2;0.00;3.40
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass mini-sandwiches;1;0.75;1.55
07.07.2021;18:11:39;M Portes-Rouges;254;47;Aubergines;0.905;0.72;2.85
07.07.2021;18:11:39;M Portes-Rouges;254;47;Pommes Golden;0.844;0.00;2.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Laitue pommée;2;0.00;3.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;Courgettes;1.048;0.00;4.35
07.07.2021;18:11:39;M Portes-Rouges;254;47;Fenouil;0.670;0.00;3.15
07.07.2021;18:11:39;M Portes-Rouges;254;47;Endives;1;0.00;1.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Concombre;3;0.00;4.35
07.07.2021;18:11:39;M Portes-Rouges;254;47;Carottes;0.682;0.00;1.50
07.07.2021;18:11:39;M Portes-Rouges;254;47;Thym;1;0.00;1.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;Bio Thym;1;0.00;1.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;Pomm.de t.farineuse;1;0.00;2.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Tomates charnues;0.689;0.00;3.10
07.07.2021;18:11:39;M Portes-Rouges;254;47;Tomates Peretti;0.750;0.00;2.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Oignons frais blancs;1;0.00;1.80
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass Cottage Cheese;1;0.60;2.20
07.07.2021;18:11:39;M Portes-Rouges;254;47;MBud Jus d'orange;1;0.00;1.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;Mozzarella Galbani;1;1.20;4.65
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass Yogourt Nature;4;0.00;1.80
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass Mozz. râpe;1;0.00;2.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;Valflora UHT 12x1l;1;0.00;12.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;Oeufs CH 10x53g+;1;0.00;4.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;MBud Jambon;1;0.00;3.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Levure fraîche;1;0.00;0.25
07.07.2021;18:11:39;M Portes-Rouges;254;47;MBud Champignons;1;0.00;2.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;Grill mi Chili-Snack;1;2.30;4.60
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass Cordon bleu;0.412;2.85;5.80
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass Supr. cabillaud;1;2.60;5.30
07.07.2021;18:11:39;M Portes-Rouges;254;47;Saucisse séchée;1;0.00;7.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;MClass délices fromage;1;0.00;8.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;MBud épinards crème;1;0.00;1.70
07.07.2021;18:11:39;M Portes-Rouges;254;47;Twist Classic 16er;1;0.00;8.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;Max os à mâcher 3pce;1;0.00;6.20
07.07.2021;18:11:39;M Portes-Rouges;254;47;Asco a'petito boeuf;1;0.00;1.95
07.07.2021;18:11:39;M Portes-Rouges;254;47;BiC Soleil Lady rasoir;1;0.00;4.60
07.07.2021;18:11:39;M Portes-Rouges;254;47;Exelia Pink Pleasure 1;1;0.00;6.50
07.07.2021;18:11:39;M Portes-Rouges;254;47;Milette Naturals Jun.;1;0.00;11.65
07.07.2021;18:11:39;M Portes-Rouges;254;47;Caffè Latte Espresso;1;0.00;1.90
07.07.2021;18:11:39;M Portes-Rouges;254;47;Apéricube méditerranés;1;0.00;6.40
07.07.2021;18:11:39;M Portes-Rouges;254;47;Red Bull blue edition;2;0.00;3.40
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 10.-;0;0;-10.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 10.-;0;0;-10.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 10.-;0;0;-10.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 5.-;0;0;-5.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 5.-;0;0;-5.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 5.-;0;0;-5.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 5.-;0;0;-5.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUMULUS BON 5.-;0;0;-5.00
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUM +3xPts.Tout Ass.;1;0;0
07.07.2021;18:11:39;M Portes-Rouges;254;47;CUM20x Pts Concombres;1;0;0
30.06.2021;18:24:30;M Portes-Rouges;256;107;Pastèque mini;1;0.00;4.50
30.06.2021;18:24:30;M Portes-Rouges;256;107;Haricots;1;0.00;2.75
30.06.2021;18:24:30;M Portes-Rouges;256;107;Fenouil;0.542;0.00;1.60
30.06.2021;18:24:30;M Portes-Rouges;256;107;Pêches jaunes;0.591;0.00;1.95
30.06.2021;18:24:30;M Portes-Rouges;256;107;Pommes Diwa;0.557;0.00;2.20
30.06.2021;18:24:30;M Portes-Rouges;256;107;Concombre;2;0.00;2.90
30.06.2021;18:24:30;M Portes-Rouges;256;107;Poires Conférence;0.795;0.00;1.75
30.06.2021;18:24:30;M Portes-Rouges;256;107;Tomates grappes;1.063;0.85;3.35
30.06.2021;18:24:30;M Portes-Rouges;256;107;Laitue pommée;2;0.00;3.20
30.06.2021;18:24:30;M Portes-Rouges;256;107;M-Budget Bananes;0.857;0.00;1.20
30.06.2021;18:24:30;M Portes-Rouges;256;107;Bio Mangue;1;0.00;2.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;Avocat;2;0.00;3.30
30.06.2021;18:24:30;M Portes-Rouges;256;107;MBud Baguette     300g;2;0.00;1.60
30.06.2021;18:24:30;M Portes-Rouges;256;107;Couronne croustillante;1;0.00;2.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass Mayonnaise duo;1;1.10;2.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass mout. douce duo;1;0.60;1.30
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass couscous 400g;1;0.00;1.60
30.06.2021;18:24:30;M Portes-Rouges;256;107;Ebly tendre blé;1;0.00;3.40
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass salade russe;1;0.00;2.30
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass MSC thon rosé;3;0.00;5.70
30.06.2021;18:24:30;M Portes-Rouges;256;107;Canapé asperges jambon;1;0.00;5.60
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass Yogourt Nature;4;0.00;1.80
30.06.2021;18:24:30;M Portes-Rouges;256;107;Nacho chips;1;0.75;2.85
30.06.2021;18:24:30;M Portes-Rouges;256;107;Oignons frais blancs;1;0.00;1.80
30.06.2021;18:24:30;M Portes-Rouges;256;107;MBud Champignons;1;0.00;2.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;Boncampo grains 4x500g;1;7.15;11.65
30.06.2021;18:24:30;M Portes-Rouges;256;107;Galbani Mozzarella;3;0.00;5.85
30.06.2021;18:24:30;M Portes-Rouges;256;107;Cantadou raifort;1;0.00;2.95
30.06.2021;18:24:30;M Portes-Rouges;256;107;Brebette Rians;1;0.00;3.15
30.06.2021;18:24:30;M Portes-Rouges;256;107;Saucisse Vienne;1;0.00;8.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;Le Montagnard;0.152;0.83;4.55
30.06.2021;18:24:30;M Portes-Rouges;256;107;Lait entier 4x1lt;1;0.00;5.40
30.06.2021;18:24:30;M Portes-Rouges;256;107;Bio Boisson Riz Amande;1;0.00;2.90
30.06.2021;18:24:30;M Portes-Rouges;256;107;TS farine fleur;2;0.70;2.80
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass tranches chilli;1;0.00;2.50
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass galettes riz;1;0.00;1.65
30.06.2021;18:24:30;M Portes-Rouges;256;107;Biscottes 300g;1;0.00;2.25
30.06.2021;18:24:30;M Portes-Rouges;256;107;Tomates morceaux 400g;3;0.00;3.00
30.06.2021;18:24:30;M Portes-Rouges;256;107;MBud Viande hachee mel;0.601;0.00;6.55
30.06.2021;18:24:30;M Portes-Rouges;256;107;Saucisse séchée;1;0.00;7.90
30.06.2021;18:24:30;M Portes-Rouges;256;107;Guacamole mix;1;0.28;1.12
30.06.2021;18:24:30;M Portes-Rouges;256;107;Lait de noix de coco;2;0.00;3.80
30.06.2021;18:24:30;M Portes-Rouges;256;107;Jus de citron intens.;1;0.00;1.10
30.06.2021;18:24:30;M Portes-Rouges;256;107;The Mix saucisse;1;0.00;2.95
30.06.2021;18:24:30;M Portes-Rouges;256;107;MBud fil. saumon 250g;1;0.00;4.80
30.06.2021;18:24:30;M Portes-Rouges;256;107;MBud épinards crème;1;0.00;1.70
30.06.2021;18:24:30;M Portes-Rouges;256;107;MClass aliment lapins;1;0.00;3.35
30.06.2021;18:24:30;M Portes-Rouges;256;107;Soft Sensitive 24er;1;6.65;12.95
30.06.2021;18:24:30;M Portes-Rouges;256;107;Sirop fraise 75cl;1;0.00;3.45
30.06.2021;18:24:30;M Portes-Rouges;256;107;Nivea Men Dry Impact;2;0.00;5.20
30.06.2021;18:24:30;M Portes-Rouges;256;107;Galactina Plasmon;1;0.00;3.90
30.06.2021;18:24:30;M Portes-Rouges;256;107;Milette Naturals Jun.;1;0.00;11.65
30.06.2021;18:24:30;M Portes-Rouges;256;107;Milette protege;1;0.00;2.95
30.06.2021;18:24:30;M Portes-Rouges;256;107;Cumulus 20-fois;1;0;0
28.06.2021;09:38:24;MM Hôpital;253;27;Red Bull red edition;1;0.00;1.70
24.06.2021;18:12:10;M Les Cadolles;001;603;Hakle Prop.moelleuse9R;1;0.00;9.90
24.06.2021;18:12:10;M Les Cadolles;001;603;Milette maxi 4;1;0.00;7.20
24.06.2021;18:12:10;M Les Cadolles;001;603;Feuille chêne verte;1;0.00;1.75
24.06.2021;18:12:10;M Les Cadolles;001;603;Asco a'petito boeuf;1;0.00;1.95
24.06.2021;18:12:10;M Les Cadolles;001;603;Max os à mâcher 2pce;3;0.00;11.40
24.06.2021;18:12:10;M Les Cadolles;001;603;Feuille chêne rouge;1;0.00;1.75
24.06.2021;18:12:10;M Les Cadolles;001;603;Fenouil;0.610;0.67;1.80
24.06.2021;18:12:10;M Les Cadolles;001;603;Feuille chêne verte;1;0.00;1.75
24.06.2021;18:12:10;M Les Cadolles;001;603;Mangue;2;1.00;2.40
24.06.2021;18:12:10;M Les Cadolles;001;603;Ovomaltine 400g;1;0.00;6.90
24.06.2021;18:12:10;M Les Cadolles;001;603;Brocoli;0.461;0.00;2.05
24.06.2021;18:12:10;M Les Cadolles;001;603;Red Bull blue edition;1;0.00;1.70
24.06.2021;18:12:10;M Les Cadolles;001;603;MClass Yogourt Nature;4;0.00;1.80
24.06.2021;18:12:10;M Les Cadolles;001;603;Red Bull blue edition;1;0.00;1.70
24.06.2021;18:12:10;M Les Cadolles;001;603;Chou-Fleur;0.500;0.00;2.15
24.06.2021;18:12:10;M Les Cadolles;001;603;Bio Carottes;1;0.00;4.75
24.06.2021;18:12:10;M Les Cadolles;001;603;Red Bull 250ml;2;0.00;3.00
24.06.2021;18:12:10;M Les Cadolles;001;603;MBud Brosses vaisselle;1;0.00;2.80
24.06.2021;18:12:10;M Les Cadolles;001;603;Lait entier 4x1lt;2;0.00;10.80
24.06.2021;08:19:41;M Les Cadolles;251;10;Red Bull blue edition;1;0.00;1.70
24.06.2021;08:19:41;M Les Cadolles;251;10;MClas lungo 30cap;1;0.00;6.90
21.06.2021;09:22:23;MM Hôpital;252;21;Huggies Swimmers 3-4;1;0.00;12.80
21.06.2021;09:21:18;MM Hôpital;252;20;Sac plastique;1;0.00;0.05
21.06.2021;09:21:18;MM Hôpital;252;20;Always Ultra Long +;1;0.00;3.95
21.06.2021;09:21:18;MM Hôpital;252;20;I am Sho.LE incredible;1;0.00;1.95
21.06.2021;09:21:18;MM Hôpital;252;20;Red Bull red edition;1;0.00;1.70
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Salade Iceberg;1;0.60;1.00
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Batavia verte;1;0.00;1.75
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Feuil. à la saucisse;1;0.00;2.40
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Feuil. à la saucisse;1;0.00;2.40
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Red Bull red edition;1;0.00;1.70
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Red Bull summer edit.;1;0.00;1.70
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;MClass copeaux de bois;1;0.00;3.60
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;MClass foin 1kg;1;0.00;2.20
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Elmex Sensitive Trio;1;0.00;7.95
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Masques 3plis 50p. MEZ;1;0.00;6.80
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Milette Naturals Jun.;1;0.00;11.65
19.06.2021;09:45:41;MMM Marin-Centre;436;7173;Coupon Bonus 2x;1;0;0
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Ovo Crunchy Ice 10;1;0.00;2.90
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Pirulo Cool W. Lem;1;0.00;1.80
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Croissant jamb 70g;3;0.00;7.20
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Normalpunkte;1;0;0
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Ovo Crunchy Ice 10;1;0.00;2.90
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Pirulo Cool W. Lem;1;0.00;1.80
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Croissant jamb 70g;3;0.00;7.20
10.06.2021;10:10:37;SHELL HAUTERIVE;1;1909;Normalpunkte;1;0;0
09.06.2021;12:19:00;M Portes-Rouges;256;39;Red Bull summer edit.;2;0.00;3.40
09.06.2021;12:19:00;M Portes-Rouges;256;39;Concombre;1;0.00;1.55
09.06.2021;12:19:00;M Portes-Rouges;256;39;Fenouil;0.477;0.72;2.10
09.06.2021;12:19:00;M Portes-Rouges;256;39;Laitue pommée;2;0.00;3.50
09.06.2021;12:19:00;M Portes-Rouges;256;39;Feuille chêne verte;1;0.00;1.75
09.06.2021;12:19:00;M Portes-Rouges;256;39;MClass copeaux de bois;1;0.00;3.60
09.06.2021;12:19:00;M Portes-Rouges;256;39;Max os à mâcher 2pce;1;0.00;3.80
09.06.2021;12:19:00;M Portes-Rouges;256;39;Milette Naturals Jun.;1;0.00;11.65
09.06.2021;12:19:00;M Portes-Rouges;256;39;Coupon Bonus 2x;1;0;0
05.06.2021;17:30:49;M Portes-Rouges;254;82;Ananas;1;0.00;2.55
05.06.2021;17:30:49;M Portes-Rouges;254;82;Laitue pommée;2;0.00;3.50
05.06.2021;17:30:49;M Portes-Rouges;254;82;Brocoli;0.438;0.00;2.85
05.06.2021;17:30:49;M Portes-Rouges;254;82;Salade Iceberg;1;0.00;1.60
05.06.2021;17:30:49;M Portes-Rouges;254;82;Oignons;0.242;0.00;0.40
05.06.2021;17:30:49;M Portes-Rouges;254;82;MBud Jus d'orange;2;0.00;3.90
05.06.2021;17:30:49;M Portes-Rouges;254;82;The Mix saucisse;1;2.45;2.50
05.06.2021;17:30:49;M Portes-Rouges;254;82;Steak de boeuf;0.327;5.40;10.95
05.06.2021;17:30:49;M Portes-Rouges;254;82;Escalope de porc;0.229;2.25;4.50
05.06.2021;17:30:49;M Portes-Rouges;254;82;Tentacules de poulpe;1;0.00;10.80
05.06.2021;17:30:49;M Portes-Rouges;254;82;Poulet meatballs;1;1.80;3.70
05.06.2021;17:30:49;M Portes-Rouges;254;82;Steak de cheval;0.162;0.00;4.85
05.06.2021;17:30:49;M Portes-Rouges;254;82;MClass tarte flambée;2;0.00;6.60
05.06.2021;17:30:49;M Portes-Rouges;254;82;Bon Chef bouill. poule;1;0.00;4.40
05.06.2021;17:30:49;M Portes-Rouges;254;82;N42 Feuille d'alumin;1;0.00;5.20
05.06.2021;17:30:49;M Portes-Rouges;254;82;MBud Sere Maigre 500g;1;0.00;1.20
05.06.2021;17:30:49;M Portes-Rouges;254;82;Red Bull red edition;2;0.00;3.40
05.06.2021;17:30:49;M Portes-Rouges;254;82;Coupon Bonus 2x;1;0;0
05.06.2021;17:30:49;M Portes-Rouges;254;82;Cumulus 20-fois;1;0;0
02.06.2021;18:27:58;M Portes-Rouges;256;109;Fraises;1;1.20;4.75
02.06.2021;18:27:58;M Portes-Rouges;256;109;Extra Mangue;1;1.00;2.90
02.06.2021;18:27:58;M Portes-Rouges;256;109;Melon Charentais;1;0.60;2.35
02.06.2021;18:27:58;M Portes-Rouges;256;109;XXL Buns;1;0.00;2.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;Croissants beurre;2;0.00;6.40
02.06.2021;18:27:58;M Portes-Rouges;256;109;Extra Abricots;0.680;0.00;6.05
02.06.2021;18:27:58;M Portes-Rouges;256;109;Laitue pommée;2;0.00;3.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;Tomates Peretti;0.711;0.00;2.70
02.06.2021;18:27:58;M Portes-Rouges;256;109;Batavia verte;1;0.00;1.75
02.06.2021;18:27:58;M Portes-Rouges;256;109;Courgettes;0.445;0.00;2.45
02.06.2021;18:27:58;M Portes-Rouges;256;109;Concombre;2;0.64;2.56
02.06.2021;18:27:58;M Portes-Rouges;256;109;Jambon cru grison fin;1;0.00;4.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;Al Fez taboulé salade;1;0.00;5.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Alfredo Mozz. Trio;1;0.90;3.45
02.06.2021;18:27:58;M Portes-Rouges;256;109;Merguez;1;0.00;8.40
02.06.2021;18:27:58;M Portes-Rouges;256;109;Lattesso Espresso;1;0.00;2.35
02.06.2021;18:27:58;M Portes-Rouges;256;109;Valflora Demi-crème;2;0.00;2.60
02.06.2021;18:27:58;M Portes-Rouges;256;109;M-Drink UHT Brik 12x1l;1;0.00;12.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Bifidus Nature;4;0.00;2.20
02.06.2021;18:27:58;M Portes-Rouges;256;109;Spizzico affumicata;1;0.00;4.30
02.06.2021;18:27:58;M Portes-Rouges;256;109;Red Bull red edition;1;0.00;1.70
02.06.2021;18:27:58;M Portes-Rouges;256;109;Raccard Nature Maxi;0.638;0.00;14.35
02.06.2021;18:27:58;M Portes-Rouges;256;109;Fromage fondu Gruyère;1;0.00;2.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass tranches chilli;1;0.00;2.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;Condy chanterelles;1;0.00;4.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;Condy champignons;1;0.00;2.90
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass epis de maïs;1;0.00;1.65
02.06.2021;18:27:58;M Portes-Rouges;256;109;MBud Viande hachee mel;0.606;2.20;4.40
02.06.2021;18:27:58;M Portes-Rouges;256;109;Bananes;0.674;0.00;1.55
02.06.2021;18:27:58;M Portes-Rouges;256;109;Poireaux verts;0.345;0.00;1.90
02.06.2021;18:27:58;M Portes-Rouges;256;109;Pomm.de t.farineuse;1;0.00;3.05
02.06.2021;18:27:58;M Portes-Rouges;256;109;MBud MSC fil. gourmet;1;0.00;2.50
02.06.2021;18:27:58;M Portes-Rouges;256;109;MBud fil. saumon 250g;1;0.00;4.80
02.06.2021;18:27:58;M Portes-Rouges;256;109;Poulet epice en sachet;1.084;2.28;9.00
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass mayonnaise 265g;2;0.00;3.10
02.06.2021;18:27:58;M Portes-Rouges;256;109;Heinz ketchup 800ml;1;0.00;4.25
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass moutarde douce;1;0.00;0.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Saucisse séchée;1;0.00;7.90
02.06.2021;18:27:58;M Portes-Rouges;256;109;Poivre noir grains;2;0.00;2.00
02.06.2021;18:27:58;M Portes-Rouges;256;109;Agnesi pesto calabrese;1;0.00;3.40
02.06.2021;18:27:58;M Portes-Rouges;256;109;Agnesi sauce à l'ail;1;0.00;2.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Agnesi arrabbiata;1;0.00;2.80
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass huil tournesol;1;0.00;4.60
02.06.2021;18:27:58;M Portes-Rouges;256;109;MClass pesto Genovese;1;0.00;1.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Max os à mâcher 2pce;2;1.52;6.08
02.06.2021;18:27:58;M Portes-Rouges;256;109;Sirop fraise 75cl;1;0.00;3.45
02.06.2021;18:27:58;M Portes-Rouges;256;109;Nivea deo dry impact m;2;0.00;7.80
02.06.2021;18:27:58;M Portes-Rouges;256;109;Primalla rondelles d'o;1;0.00;4.55
02.06.2021;18:27:58;M Portes-Rouges;256;109;Milette Naturals Jun.;1;0.00;11.65
02.06.2021;18:27:58;M Portes-Rouges;256;109;Alnatura B. cér sem.;1;0.00;3.40
02.06.2021;18:27:58;M Portes-Rouges;256;109;Energizer Max AA 18+8;1;0.00;24.95
02.06.2021;18:27:58;M Portes-Rouges;256;109;Coupon Bonus 2x;1;0;0
02.06.2021;18:27:58;M Portes-Rouges;256;109;CUM10x Pts Couches Milette;1;0;0
29.05.2021;12:35:33;M Les Cadolles;001;248;Pampers Baby Dry 5;1;0.00;18.90
29.05.2021;12:35:33;M Les Cadolles;001;248;MBud Film alimentaire;1;0.00;1.25
29.05.2021;12:35:33;M Les Cadolles;001;248;Cabas reutilisable;1;0.00;2.00
29.05.2021;12:35:33;M Les Cadolles;001;248;Sacs à ordures 110L;1;0.00;2.90
29.05.2021;12:35:33;M Les Cadolles;001;248;Couverts à salade;1;0.00;2.95
29.05.2021;12:35:33;M Les Cadolles;001;248;Presse-ail;1;0.00;12.95
29.05.2021;12:35:33;M Les Cadolles;001;248;Pitch Pepites de Choco;1;0.84;3.36
29.05.2021;12:35:33;M Les Cadolles;001;248;Sac poubelle taxé 35L;1;0.00;20.00
29.05.2021;12:35:33;M Les Cadolles;001;248;Couteau d'office crant;2;0.00;6.60
29.05.2021;12:35:33;M Les Cadolles;001;248;Laitue pommée;2;0.00;3.50
29.05.2021;12:35:33;M Les Cadolles;001;248;Vieux pané;0.182;0.00;4.65
29.05.2021;12:35:33;M Les Cadolles;001;248;Red Bull blue edition;2;0.00;3.40
29.05.2021;12:35:33;M Les Cadolles;001;248;Epinards;1;0.00;3.85
29.05.2021;12:35:33;M Les Cadolles;001;248;Coupon Bonus 2x;1;0;0
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Ananas;1;0.00;2.55
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Pommes Pink Lady;0.913;0.00;4.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Poires Bosc;1.218;0.00;4.75
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Mangue;1;0.00;1.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Mangue;1;0.00;1.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Poivrons mélangés;1;0.00;2.50
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Citrons non traités;1;0.00;0.45
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Citrons non traités;1;0.00;0.45
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Feuille chêne rouge;1;0.35;1.40
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Batavia verte;1;0.35;1.40
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Fenouil;0.449;0.00;2.65
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Champignons blancs;1;0.00;2.20
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Tomates Peretti;2.013;0.00;7.65
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Carottes;1;0.00;1.65
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Endives;1;0.00;2.20
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Menthe;1;0.00;1.90
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Echalottes;1;0.00;2.70
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Bio Concombre;1;0.00;2.90
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Bio Oignons;1;0.00;2.50
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Brocoli;0.338;0.00;2.20
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Chou-Fleur;0.534;0.00;3.15
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Baguette blanche;1;0.00;1.80
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Baguette blanche;1;0.00;1.80
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Baguette blanche;1;0.00;1.80
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Oeufs CH 10x53g+;1;0.00;4.95
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;MBud Sere Maigre 500g;1;0.00;1.20
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Boursin Kräuter;1;0.00;3.40
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Alfredo Mozzarella;1;0.29;1.16
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Alfredo Mozzarella;1;0.29;1.16
22.05.2021;09:29:33;MMM Marin-Centre;437;5673;Alfredo Mozzarella;1;0.29;1.16
